dates,url,title,title_score,first_para,firstP_score,content_scores
2019-03-11,https://www.marketwatch.com/story/an-unwholesome-appetite-for-stocks-could-spoil-this-fairytale-strategist-warns-2019-03-11,"Need to Know: An ‘unwholesome appetite’ for stocks could spoil this fairytale, strategist warns",-0.1027,"Renewed safety questions surrounding the newest version of the Boeing 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    BA, +1.45%

                            
                                  
      
      
      
      
      
      
      
                                         737 are popping up after a devastating Ethiopian Airlines crash Sunday killed all 157 people on board. The stock was getting hammered. China’s Civil Aviation Administration ordered the temporary grounding of all Boeing 737 Max 8 aircraft flown after the crash. The Dow heavyweight is down 8% in premarket, with Southwest 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    LUV, +1.32%

                            
                                  
      
      
      
      
      
      
      
                                         and American 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    AAL, +2.19%

                            
                                  
      
      
      
      
      
      
      
                                         , other 737 Max 8 customers, down as well. Southwest said in a statement that it’s staying in touch with Boeing and has confidence in its fleet of planes. ",-0.7906,-0.0009223880597014863
2019-03-13,https://www.marketwatch.com/story/doubleline-capital-founder-gundlach-sees-a-correction-coming-others-stand-ready-to-buy-that-dip-2019-03-13,Need to Know: DoubleLine Capital founder Gundlach sees a correction coming; others stand ready to buy that dip,0.3612,"While Boeing

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    BA, +1.46%

                            
                                  
      
      
      
      
      
      
      
                                         and U.S. authorities insist the 737 Max 8 is safe — Transportation Secretary Elaine Chao flew on one Tuesday — the nation’s pilots may not agree. Several lodged complaints about the jet, with one describing an “almost criminally insufficient” flight manual. Elsewhere, Ethiopian Airline’s CEO said the pilot reported “flight-control problems,” before his plane crashed.",-0.2287,0.045163829787234044
2019-04-04,https://www.marketwatch.com/story/buy-dollars-even-if-stocks-keep-rising-says-goldman-alumnus-who-predicted-the-financial-crisis-2019-04-04,"Need to Know: Buy dollars even if stocks keep rising, says Goldman alumnus who predicted the financial crisis",-0.6249," Ethiopia officials say the flight-control system of Boeing’s 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    BA, +1.37%

                            
                                  
      
      
      
      
      
      
      
                                         737 Max is to blame for a deadly airline crash last month, in a preliminary report. ",-0.6249,-0.044554166666666666
2019-03-13,https://www.marketwatch.com/story/how-the-grounding-of-the-boeing-737-max-planes-will-affect-air-travelers-2019-03-13,How the grounding of the Boeing 737 Max planes will affect air travelers,0.0,"President Trump announced Wednesday that the U.S. will ground Boeing 737 Max 8 and 9 aircraft 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    BA, +1.45%

                            
                                  
      
      
      
      
      
      
      
                                         following the Sunday crash of Ethiopian Airlines Flight 302.",-0.4019,-0.038602439024390214
2019-03-14,https://www.marketwatch.com/story/5-legitimate-charities-that-help-low-income-students-get-into-college-2019-03-14,5 legitimate charities that help low-income students get into college,0.7096,"The largest alleged scheme to falsify charity donations rocked the nation Tuesday, as federal prosecutors announced a criminal investigation surrounding college exam and admissions fraud.",-0.8126,0.2526913043478261
2019-04-09,https://www.marketwatch.com/story/the-start-of-a-new-rally-for-oil-prices-not-so-fast-says-this-strategist-2019-04-09,"Need to Know: The start of a new rally for oil prices? Not so fast, says this strategist",0.0,"European aviation parts, beverages and clothing are among potential targets of a tariff threat by the U.S. against European companies. That’s in retaliation for what the U.S. views as unfair subsidies for Boeing 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    BA, +1.46%

                            
                                  
      
      
      
      
      
      
      
                                         rival Airbus 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    AIR, +0.84%
",-0.7579,0.009417777777777766
2019-03-13,https://www.marketwatch.com/story/dow-ends-higher-as-boeing-snaps-7-session-skid-while-trump-grounds-737-max-jets-2019-03-13,"Dow ends higher as Boeing snaps 7-session skid, while Trump grounds 737 Max jets",0.0,"U.S. stock benchmarks on Wednesday finished firmly higher, with the S&P 500 and the Nasdaq registering their third straight gains, amid a grounded by the U.S. of Boeing Co. 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    BA, +1.39%

                            
                                  
      
      
      
      
      
      
      
                                         737 Max jets, and a closely followed Brexit vote. The Dow Jones Industrial Average gained 148 points, or 0.6%, to reach 25,702. the S&P 500 index 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    SPX, +0.14%

                            
                                  
      
      
      
      
      
      
      
                                         advanced 0.7% to 2,811, finishing above the psychologically significantly level at 2,800 for the first time since March 1, according to FactSet data. Meanwhile, the Nasdaq Composite Index 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    COMP, -0.02%

                            
                                  
      
      
      
      
      
      
      
                                         climbed 0.7% to 7,643, all values are rounded and on a preliminary basis. President Trump on Wednesday told reporters in the White House that the Federal Aviation Administration would ground Boeing Co.'s 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    BA, +1.39%

                            
                                  
      
      
      
      
      
      
      
                                         fleet of 737 MAX airliners effectively immediately, after a wave of similar groundings that took place by regulatory bodies and air carriers outside of the U.S. The order follows two high-profile crashes of 737 Max planes within about four months, with the latest occurring in Ethiopia. The crashes have buffeted shares of Boeing, which had lost nearly 11% of its value so far this week. Boeing's stock finished up 0.5% on Wednesday, in bumpy trade, snapping a seven-session decline. Meanwhile, British lawmakers ruled out a no-deal exit from the European Union, with a vote on Thursday on an extension of a March 29 deadline to strike a new trade pact with Europe. ",0.9246,0.2386909090909091
2019-03-11,https://www.marketwatch.com/story/dow-off-150-points-dragged-lower-by-boeing-as-other-indexes-gain-ground-2019-03-11,"Dow off 150 points, dragged lower by Boeing as other indexes gain ground",0.25,"The Dow Jones Industrial Average fell more than 200 points at the opening bell Monday as shares of Boeing Co. 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    BA, +1.45%

                            
                                  
      
      
      
      
      
      
      
                                         dropped 12% following the weekend crash of a 737 Max 8 jet. The Dow 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    DJIA, +0.17%

                            
                                  
      
      
      
      
      
      
      
                                         trimmed its initial decline, posting a loss of 153 points, or 0.6%, at 25,318, after dipping as low as 25,208 after the open. Other major indexes were on the rise, led higher by tech shares, with the S&P 500 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    SPX, +0.13%

                            
                                  
      
      
      
      
      
      
      
                                         up 0.4% to 2,754.84, while the Nasdaq Composite 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    COMP, -0.02%

                            
                                  
      
      
      
      
      
      
      
                                         rose 0.7% to 7,460.",-0.4019,0.06798333333333335
2019-03-26,https://www.marketwatch.com/story/all-30-dow-stocks-trading-higher-in-premarket-2019-03-26,All 30 Dow stocks trading higher in premarket,0.0,"The 131-point rally in futures 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    YMM9, +0.14%

                            
                                  
      
      
      
      
      
      
      
                                         for the Dow Jones Industrial Average 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    DJIA, +0.17%

                            
                                  
      
      
      
      
      
      
      
                                         is unanimous Tuesday, as all 30 components were rising in premarket trade. The biggest gainer was Nike Inc.'s stock
NKE, -0.34%

                            
                                  
      
      
      
      
      
      
      
                                         which rose 1.24%, followed by Apple Inc. shares
AAPL, +0.02%

                            
                                  
      
      
      
      
      
      
      
                                         which climbed 1.20%. Among other gainers, shares of Boeing Co. 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    BA, +1.45%

                            
                                  
      
      
      
      
      
      
      
                                         rose 1.0% and J.P. Morgan Chase & Co. 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    JPM, +0.80%

                            
                                  
      
      
      
      
      
      
      
                                         tacked on 0.9% ahead of the open.",0.5267,0.18376666666666666
2019-03-12,https://www.marketwatch.com/story/stocks-end-mostly-higher-dow-dragged-lower-by-boeing-shares-2019-03-12,Stocks end mostly higher; Dow dragged lower by Boeing shares,-0.0516,"Stocks ended mostly higher Tuesday, though the Dow Jones Industrial Average was unable to shake off a sharp drop by shares of Boeing Co. as a growing number of countries moved to ground flights involving its 737 Max aircraft following a deadly crash over the weekend. Boeing shares 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    BA, +1.45%

                            
                                  
      
      
      
      
      
      
      
                                         ended with a loss of more than 6%, making it the Dow's biggest loser. The Dow 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    DJIA, +0.17%

                            
                                  
      
      
      
      
      
      
      
                                         ended with a loss of around 96 points, or 0.4%, near 25,555, according to preliminary figures. The S&P 500 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    SPX, +0.13%

                            
                                  
      
      
      
      
      
      
      
                                         rose 0.2% to end near 2,792, while the Nasdaq Composite 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    COMP, -0.02%

                            
                                  
      
      
      
      
      
      
      
                                         rose 0.4% to close around 7,591.",-0.7964,-0.10158571428571428
2019-03-18,https://www.marketwatch.com/story/stocks-open-mostly-higher-boeing-weighs-on-dow-2019-03-18,Stocks open mostly higher; Boeing weighs on Dow,0.0,"Stocks opened mostly higher Monday as investors awaited a meeting of Federal Reserve policy makers later this week and kept an eye on developments surrounding U.S.-China trade talks. The S&P 500 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    SPX, +0.13%

                            
                                  
      
      
      
      
      
      
      
                                         was up 0.1% at 2,824.49, while the Nasdaq Composite 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    COMP, -0.02%

                            
                                  
      
      
      
      
      
      
      
                                         rose 0.1% to 7,693.49. The Dow Jones Industrial Average edged lower in early action, however, off 30.69 points, or 0.1%, at 25,818.18, weighed down again by a fall for Boeing Co. 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    BA, +1.45%

                            
                                  
      
      
      
      
      
      
      
                                         shares after The Wall Street Journal reported Sunday that federal prosecutors and Transportation Department officials were scrutinizing the development of the company's 737 Max aircraft. Boeing shares were down 2.7%.",0.2732,0.11154285714285715
